transaction_id,account_id,transaction_date,transaction_type,merchant,transaction_category,amount,transaction_status,fraud_flag,running_balance
330,A113,2023-02-02 21:02:00,credit,Salary Deposit,Income,58469,Success,0,66993
331,A200,2023-02-02 00:33:00,credit,Suspicious Transfer,Fraud,78128,Pending,1,182067
332,A090,2023-02-02 12:00:00,credit,Salary Deposit,Income,98179,Success,0,240328
333,A059,2023-02-02 22:57:00,credit,Salary Deposit,Income,53221,Success,0,75662
334,A068,2023-02-02 03:36:00,credit,Suspicious Transfer,Fraud,95371,Success,1,116429
335,A125,2023-02-03 05:58:00,credit,Salary Deposit,Income,84682,Success,0,221012
336,A129,2023-02-03 11:31:00,credit,Salary Deposit,Income,46847,Failed,0,173710
337,A075,2023-02-03 01:16:00,credit,Salary Deposit,Income,324921,Success,0,364736
338,A180,2023-02-03 04:18:00,credit,Salary Deposit,Income,48709,Success,0,167430
339,A028,2023-02-03 09:37:00,credit,Salary Deposit,Income,55215,Success,0,98068
340,A113,2023-02-03 22:51:00,credit,Salary Deposit,Income,60865,Success,0,127858
341,A115,2023-02-03 19:33:00,credit,Salary Deposit,Income,103463,Success,0,286060
342,A174,2023-02-03 18:49:00,credit,Salary Deposit,Income,42868,Success,0,69000
343,A172,2023-02-03 07:21:00,credit,Salary Deposit,Income,45786,Failed,0,100579
344,A061,2023-02-04 09:42:00,credit,Salary Deposit,Income,108763,Success,0,125494
345,A072,2023-02-04 17:01:00,credit,Salary Deposit,Income,69063,Success,0,103270
346,A070,2023-02-04 07:18:00,credit,Salary Deposit,Income,91813,Failed,0,120302
347,A064,2023-02-04 16:22:00,credit,Salary Deposit,Income,108272,Success,0,153446
348,A063,2023-02-04 21:32:00,credit,Salary Deposit,Income,100994,Success,0,114137
349,A197,2023-02-04 03:48:00,credit,Salary Deposit,Income,51897,Success,0,88630
350,A140,2023-02-04 22:20:00,credit,Salary Deposit,Income,109908,Success,0,257822
351,A158,2023-02-04 08:25:00,credit,Salary Deposit,Income,69472,Success,0,71162
352,A192,2023-02-05 22:17:00,credit,Salary Deposit,Income,176616,Success,0,129525
353,A136,2023-02-05 19:12:00,credit,Salary Deposit,Income,118901,Success,0,233905
354,A089,2023-02-05 02:48:00,credit,Salary Deposit,Income,106070,Success,0,224161
355,A198,2023-02-05 06:33:00,credit,Salary Deposit,Income,42461,Success,0,189836
356,A021,2023-02-05 05:54:00,credit,Salary Deposit,Income,85936,Success,0,-19347
357,A078,2023-02-05 13:44:00,credit,Salary Deposit,Income,96624,Success,0,114701
358,A092,2023-02-05 01:12:00,credit,Salary Deposit,Income,105391,Success,0,144745
359,A054,2023-02-05 02:18:00,credit,Salary Deposit,Income,115189,Success,0,131901
360,A114,2023-02-05 09:38:00,credit,Salary Deposit,Income,114953,Success,0,153562
361,A109,2023-02-06 15:58:00,debit,Flipkart,Shopping,1834,Success,0,41808
362,A067,2023-02-06 13:53:00,debit,Netflix,Entertainment,2466,Success,0,25439
363,A127,2023-02-06 18:07:00,debit,Amazon,Shopping,4316,Failed,0,-6756
364,A019,2023-02-06 10:18:00,debit,Croma,Electronics,2571,Success,0,212094
365,A081,2023-02-06 19:20:00,debit,BigBasket,Groceries,13305,Success,0,-8941
366,A164,2023-02-06 02:19:00,credit,Netflix,Entertainment,5646,Success,0,38476
367,A122,2023-02-06 23:52:00,debit,Croma,Electronics,7719,Success,0,2876
368,A102,2023-02-06 13:32:00,debit,Flipkart,Shopping,6360,Success,0,13024
369,A144,2023-02-06 09:05:00,debit,Zomato,Food,2362,Success,0,15013
370,A060,2023-02-06 20:57:00,debit,Amazon,Shopping,2108,Success,0,10914
371,A044,2023-02-06 05:58:00,debit,Uber,Transport,2108,Success,0,-164016
372,A099,2023-02-06 20:57:00,debit,Flipkart,Shopping,2410,Success,0,25252
373,A198,2023-02-06 10:06:00,debit,Uber,Transport,4995,Pending,0,184841
374,A190,2023-02-06 17:53:00,debit,Amazon,Shopping,1979,Success,0,157043
375,A083,2023-02-06 04:58:00,debit,Suspicious Transfer,Fraud,107110,Success,1,-66663
376,A129,2023-02-07 17:18:00,credit,Swiggy,Food,3795,Success,0,177505
377,A023,2023-02-07 02:29:00,credit,Uber,Transport,1888,Success,0,215727
378,A047,2023-02-07 11:24:00,debit,Flipkart,Shopping,6173,Success,0,13148
379,A029,2023-02-07 16:10:00,debit,Uber,Transport,2570,Success,0,3845
380,A183,2023-02-07 23:58:00,debit,BigBasket,Groceries,2927,Success,0,12690
381,A146,2023-02-07 20:12:00,debit,Amazon,Shopping,7357,Success,0,145207
382,A140,2023-02-07 07:31:00,debit,Swiggy,Food,7606,Success,0,250216
383,A067,2023-02-07 16:08:00,credit,Amazon,Shopping,7112,Success,0,32551
384,A075,2023-02-07 15:23:00,debit,Amazon,Shopping,22281,Success,0,342455
385,A177,2023-02-07 05:43:00,debit,Croma,Electronics,2938,Success,0,31216
386,A169,2023-02-07 08:40:00,credit,Uber,Transport,771,Failed,0,17308
387,A193,2023-02-07 01:24:00,credit,Suspicious Transfer,Fraud,68053,Success,1,76267
388,A140,2023-02-08 23:28:00,debit,BigBasket,Groceries,4480,Success,0,245736
389,A021,2023-02-08 05:50:00,debit,Netflix,Entertainment,5983,Success,0,-25330
390,A042,2023-02-08 23:32:00,debit,Zomato,Food,4110,Success,0,100697
391,A191,2023-02-08 15:45:00,debit,Uber,Transport,760,Success,0,111553
392,A109,2023-02-08 09:52:00,debit,Uber,Transport,4624,Success,0,37184
393,A067,2023-02-08 08:18:00,credit,Swiggy,Food,506,Success,0,33057
394,A053,2023-02-08 22:14:00,debit,Swiggy,Food,3832,Success,0,8155
395,A117,2023-02-09 03:03:00,debit,Netflix,Entertainment,4916,Success,0,119424
396,A035,2023-02-09 01:42:00,debit,Netflix,Entertainment,6945,Success,0,21184
397,A132,2023-02-09 19:44:00,debit,Croma,Electronics,5236,Success,0,16167
398,A129,2023-02-09 23:06:00,debit,Croma,Electronics,6800,Success,0,170705
399,A075,2023-02-09 13:37:00,debit,BigBasket,Groceries,9960,Success,0,332495
400,A030,2023-02-10 06:23:00,debit,Netflix,Entertainment,3084,Success,0,15411
401,A172,2023-02-10 06:26:00,debit,Zomato,Food,6570,Success,0,94009
402,A190,2023-02-10 09:43:00,debit,Flipkart,Shopping,4355,Success,0,152688
403,A061,2023-02-10 11:42:00,debit,Uber,Transport,5321,Success,0,120173
404,A035,2023-02-10 20:36:00,debit,Amazon,Shopping,3413,Success,0,17771
405,A162,2023-02-10 10:24:00,credit,Zomato,Food,3504,Failed,0,-698
406,A072,2023-02-10 16:55:00,debit,Zomato,Food,5997,Success,0,97273
407,A160,2023-02-10 12:53:00,debit,Flipkart,Shopping,4965,Success,0,30249
408,A115,2023-02-10 07:34:00,debit,Croma,Electronics,2301,Success,0,283759
409,A057,2023-02-10 08:58:00,credit,Swiggy,Food,4482,Success,0,288160
410,A132,2023-02-10 11:55:00,debit,BigBasket,Groceries,7164,Pending,0,9003
411,A190,2023-02-11 23:47:00,credit,Zomato,Food,2201,Success,0,154889
412,A170,2023-02-11 21:41:00,debit,Flipkart,Shopping,9536,Success,0,74062
413,A171,2023-02-11 06:35:00,debit,Zomato,Food,6820,Success,0,17900
414,A143,2023-02-11 03:20:00,debit,Flipkart,Shopping,3921,Success,0,13458
415,A158,2023-02-11 16:42:00,debit,Uber,Transport,3824,Success,0,67338
416,A103,2023-02-11 11:01:00,debit,BigBasket,Groceries,30930,Success,0,-17952
417,A198,2023-02-11 20:48:00,debit,Uber,Transport,2232,Success,0,182609
418,A111,2023-02-12 05:20:00,debit,Amazon,Shopping,9666,Success,0,103779
419,A125,2023-02-12 13:13:00,debit,Flipkart,Shopping,12159,Success,0,208853
420,A048,2023-02-12 17:02:00,debit,Croma,Electronics,13090,Success,0,30851
421,A141,2023-02-12 23:26:00,debit,Swiggy,Food,5939,Success,0,84450
422,A090,2023-02-12 01:41:00,debit,Swiggy,Food,7789,Success,0,232539
423,A109,2023-02-12 00:56:00,debit,BigBasket,Groceries,4396,Success,0,32788
424,A155,2023-02-12 03:52:00,debit,Amazon,Shopping,12533,Success,0,47061
425,A146,2023-02-12 22:34:00,debit,Zomato,Food,3268,Success,0,141939
426,A058,2023-02-13 13:44:00,credit,BigBasket,Groceries,7565,Failed,0,6124
427,A025,2023-02-13 13:23:00,debit,Netflix,Entertainment,6222,Success,0,131110
428,A091,2023-02-13 06:56:00,debit,Netflix,Entertainment,1283,Success,0,101162
429,A158,2023-02-13 00:38:00,debit,Croma,Electronics,6314,Success,0,61024
430,A012,2023-02-13 08:18:00,credit,Netflix,Entertainment,4166,Success,0,49254
431,A057,2023-02-13 08:06:00,credit,Zomato,Food,4380,Success,0,292540
432,A068,2023-02-13 17:17:00,debit,Netflix,Entertainment,1676,Success,0,114753
433,A164,2023-02-13 01:16:00,credit,Flipkart,Shopping,3279,Failed,0,41755
434,A118,2023-02-13 12:57:00,debit,Netflix,Entertainment,2156,Success,0,35163
435,A178,2023-02-13 12:27:00,debit,Netflix,Entertainment,6567,Success,0,44469
436,A072,2023-02-13 20:47:00,debit,Uber,Transport,3208,Success,0,94065
437,A038,2023-02-13 09:54:00,credit,Uber,Transport,2129,Pending,0,41821
438,A106,2023-02-13 16:51:00,debit,BigBasket,Groceries,1840,Success,0,-127022
439,A042,2023-02-13 08:18:00,credit,Swiggy,Food,7228,Success,0,107925
440,A050,2023-02-13 11:47:00,debit,Swiggy,Food,3060,Success,0,32995
441,A015,2023-02-14 13:29:00,debit,Swiggy,Food,323,Success,0,11578
442,A162,2023-02-14 20:16:00,credit,Flipkart,Shopping,4903,Success,0,4205
443,A113,2023-02-14 20:21:00,debit,Netflix,Entertainment,7272,Success,0,120586
444,A181,2023-02-14 00:34:00,debit,Flipkart,Shopping,6731,Success,0,-2015
445,A016,2023-02-14 08:38:00,debit,Uber,Transport,6542,Success,0,18437
446,A063,2023-02-14 11:06:00,credit,BigBasket,Groceries,6231,Success,0,120368
447,A138,2023-02-14 19:29:00,debit,Flipkart,Shopping,4976,Success,0,14091
448,A182,2023-02-14 21:57:00,debit,Uber,Transport,5629,Success,0,12698
449,A034,2023-02-14 10:45:00,debit,Croma,Electronics,9459,Success,0,128310
450,A137,2023-02-14 23:06:00,credit,Flipkart,Shopping,626,Success,0,51922
451,A180,2023-02-14 04:56:00,credit,Amazon,Shopping,5664,Success,0,173094
452,A153,2023-02-14 02:05:00,debit,Croma,Electronics,462,Success,0,26376
453,A105,2023-02-14 05:13:00,credit,Amazon,Shopping,1025,Success,0,28179
454,A157,2023-02-15 20:33:00,debit,Netflix,Entertainment,5135,Failed,0,98771
455,A148,2023-02-15 21:52:00,credit,Croma,Electronics,5008,Failed,0,63572
456,A089,2023-02-15 01:56:00,debit,Flipkart,Shopping,3027,Success,0,221134
457,A097,2023-02-15 19:07:00,debit,Suspicious Transfer,Fraud,82383,Success,1,64868
458,A126,2023-02-15 13:16:00,debit,Suspicious Transfer,Fraud,173031,Success,1,-167369
459,A098,2023-02-15 20:31:00,debit,Netflix,Entertainment,11703,Pending,0,-22260
460,A066,2023-02-16 17:30:00,debit,Amazon,Shopping,4783,Success,0,7432
461,A102,2023-02-16 18:05:00,debit,Croma,Electronics,4387,Success,0,8637
462,A009,2023-02-16 01:13:00,credit,Netflix,Entertainment,7855,Success,0,18516
463,A031,2023-02-16 17:13:00,debit,Flipkart,Shopping,3686,Success,0,30950
464,A141,2023-02-16 09:40:00,debit,Zomato,Food,7557,Success,0,76893
465,A057,2023-02-16 19:24:00,debit,BigBasket,Groceries,9708,Success,0,282832
466,A139,2023-02-16 10:12:00,credit,Zomato,Food,3439,Success,0,91868
467,A013,2023-02-17 15:28:00,credit,Netflix,Entertainment,2187,Success,0,82507
468,A074,2023-02-17 14:04:00,debit,Uber,Transport,5826,Success,0,32654
469,A125,2023-02-17 07:07:00,credit,Flipkart,Shopping,5145,Success,0,213998
470,A136,2023-02-17 22:51:00,debit,Flipkart,Shopping,7151,Success,0,226754
471,A092,2023-02-17 18:52:00,debit,Flipkart,Shopping,1868,Success,0,142877
472,A115,2023-02-17 18:47:00,credit,Flipkart,Shopping,4772,Success,0,288531
473,A140,2023-02-17 21:41:00,credit,BigBasket,Groceries,4851,Failed,0,250587
474,A134,2023-02-17 07:53:00,debit,Uber,Transport,15240,Success,0,161863
475,A130,2023-02-17 08:00:00,debit,Flipkart,Shopping,2145,Success,0,35758
476,A113,2023-02-17 16:17:00,credit,Flipkart,Shopping,6126,Failed,0,126712
477,A050,2023-02-17 06:57:00,debit,Swiggy,Food,6601,Success,0,26394
478,A176,2023-02-17 22:44:00,debit,Zomato,Food,9858,Success,0,39519
479,A054,2023-02-17 01:58:00,credit,Zomato,Food,2203,Success,0,134104
480,A083,2023-02-17 09:47:00,debit,BigBasket,Groceries,4569,Success,0,-71232
481,A071,2023-02-17 13:10:00,credit,Uber,Transport,5819,Success,0,94680
482,A092,2023-02-18 16:05:00,credit,Croma,Electronics,10384,Success,0,153261
483,A185,2023-02-18 08:05:00,debit,Zomato,Food,1386,Success,0,9244
484,A138,2023-02-18 13:14:00,debit,Croma,Electronics,14244,Success,0,-153
485,A172,2023-02-18 07:23:00,debit,Croma,Electronics,12125,Success,0,81884
486,A058,2023-02-18 22:13:00,debit,Uber,Transport,3894,Success,0,2230
487,A176,2023-02-18 01:13:00,debit,Zomato,Food,3546,Success,0,35973
488,A120,2023-02-18 01:59:00,debit,Swiggy,Food,7083,Success,0,125395
489,A006,2023-02-18 09:46:00,credit,Netflix,Entertainment,4961,Pending,0,12297
490,A071,2023-02-18 15:09:00,debit,Uber,Transport,8481,Success,0,86199
491,A045,2023-02-18 03:10:00,debit,Croma,Electronics,11209,Pending,0,-889
492,A179,2023-02-18 00:43:00,debit,Uber,Transport,41820,Success,0,152389
493,A115,2023-02-18 16:31:00,debit,Zomato,Food,12979,Success,0,275552
494,A032,2023-02-19 00:34:00,credit,Zomato,Food,7567,Success,0,126640
495,A053,2023-02-19 23:18:00,debit,Netflix,Entertainment,10712,Success,0,-2557
496,A197,2023-02-19 14:49:00,credit,Netflix,Entertainment,5613,Success,0,94243
497,A116,2023-02-19 10:15:00,debit,Netflix,Entertainment,1177,Success,0,41600
498,A167,2023-02-19 11:55:00,debit,Zomato,Food,5994,Success,0,43500
499,A114,2023-02-19 00:26:00,credit,Flipkart,Shopping,11999,Success,0,165561
500,A043,2023-02-19 16:21:00,debit,Amazon,Shopping,12384,Success,0,4173
501,A032,2023-02-19 10:02:00,debit,Netflix,Entertainment,9155,Success,0,117485
502,A045,2023-02-19 01:28:00,debit,BigBasket,Groceries,2471,Success,0,-3360
503,A113,2023-02-19 05:58:00,debit,Amazon,Shopping,14486,Success,0,112226
504,A069,2023-02-20 04:21:00,debit,Croma,Electronics,15087,Success,0,4347
505,A053,2023-02-20 17:43:00,debit,Flipkart,Shopping,5682,Success,0,-8239
506,A200,2023-02-20 16:57:00,debit,Zomato,Food,7998,Success,0,174069
507,A109,2023-02-20 11:37:00,debit,Netflix,Entertainment,3603,Success,0,29185
508,A105,2023-02-20 21:44:00,debit,Uber,Transport,6113,Success,0,22066
509,A066,2023-02-20 16:43:00,debit,Amazon,Shopping,6327,Success,0,1105
510,A060,2023-02-20 23:46:00,debit,Flipkart,Shopping,2812,Success,0,8102
511,A057,2023-02-20 05:28:00,debit,Netflix,Entertainment,651,Success,0,282181
512,A195,2023-02-20 20:07:00,debit,Swiggy,Food,7401,Success,0,5256
513,A007,2023-02-20 16:00:00,debit,Zomato,Food,4666,Success,0,14866
514,A009,2023-02-20 12:08:00,credit,Netflix,Entertainment,738,Success,0,19254
515,A195,2023-02-20 20:31:00,debit,Zomato,Food,7777,Success,0,-2521
516,A086,2023-02-20 07:04:00,credit,Netflix,Entertainment,1303,Success,0,42762
517,A171,2023-02-20 22:21:00,debit,Swiggy,Food,2346,Success,0,15554
518,A112,2023-02-20 22:03:00,debit,Croma,Electronics,6777,Success,0,22990
519,A109,2023-02-21 21:32:00,debit,Amazon,Shopping,714,Success,0,28471
520,A167,2023-02-21 05:53:00,debit,Amazon,Shopping,4077,Success,0,39423
521,A168,2023-02-21 08:45:00,debit,Zomato,Food,3080,Success,0,10421
522,A105,2023-02-21 01:15:00,debit,Uber,Transport,2498,Success,0,19568
523,A110,2023-02-21 23:43:00,credit,Netflix,Entertainment,1073,Success,0,47799
524,A084,2023-02-21 13:14:00,credit,Flipkart,Shopping,4345,Success,0,99135
525,A107,2023-02-21 07:08:00,debit,Swiggy,Food,1729,Success,0,126781
526,A047,2023-02-21 09:46:00,debit,BigBasket,Groceries,5063,Success,0,8085
527,A010,2023-02-21 01:51:00,debit,Amazon,Shopping,13893,Success,0,-25451
528,A116,2023-02-21 06:44:00,debit,Flipkart,Shopping,5294,Success,0,36306
529,A006,2023-02-21 11:19:00,debit,Zomato,Food,3660,Success,0,8637
530,A198,2023-02-21 18:55:00,debit,Croma,Electronics,7911,Success,0,174698
531,A033,2023-02-21 15:26:00,credit,BigBasket,Groceries,7847,Success,0,90195
532,A047,2023-02-22 10:59:00,debit,Croma,Electronics,4267,Success,0,3818
533,A195,2023-02-22 06:58:00,debit,Swiggy,Food,5284,Success,0,-7805
534,A180,2023-02-22 00:13:00,debit,Croma,Electronics,3156,Success,0,169938
535,A053,2023-02-22 01:02:00,debit,Flipkart,Shopping,3114,Success,0,-11353
536,A123,2023-02-22 21:00:00,credit,Swiggy,Food,5839,Success,0,39210
537,A019,2023-02-22 18:26:00,credit,Netflix,Entertainment,553,Success,0,212647
538,A167,2023-02-22 23:35:00,debit,Croma,Electronics,6011,Success,0,33412
539,A156,2023-02-22 02:09:00,debit,Swiggy,Food,1276,Failed,0,28428
540,A144,2023-02-22 04:46:00,debit,BigBasket,Groceries,2647,Success,0,12366
541,A165,2023-02-22 21:52:00,debit,Croma,Electronics,521,Success,0,31902
542,A189,2023-02-22 13:04:00,credit,Flipkart,Shopping,1790,Success,0,8205
543,A007,2023-02-22 10:14:00,debit,BigBasket,Groceries,2021,Success,0,12845
544,A024,2023-02-22 22:15:00,debit,Uber,Transport,1875,Success,0,1903
545,A073,2023-02-22 13:16:00,debit,Croma,Electronics,4491,Failed,0,28364
546,A188,2023-02-22 16:28:00,debit,Croma,Electronics,2744,Success,0,120852
547,A093,2023-02-23 21:42:00,debit,Swiggy,Food,7758,Success,0,24162
548,A175,2023-02-23 07:05:00,debit,Netflix,Entertainment,4145,Success,0,21095
549,A133,2023-02-23 01:39:00,debit,Netflix,Entertainment,1306,Success,0,109888
550,A001,2023-02-23 04:30:00,debit,Suspicious Transfer,Fraud,87267,Success,1,-65448
551,A047,2023-02-23 19:16:00,debit,Swiggy,Food,5009,Success,0,-1191
552,A195,2023-02-23 11:30:00,debit,Swiggy,Food,2216,Success,0,-10021
553,A043,2023-02-23 12:01:00,credit,Uber,Transport,1699,Success,0,5872
554,A126,2023-02-23 10:25:00,debit,BigBasket,Groceries,2842,Success,0,-170211
555,A079,2023-02-23 09:58:00,debit,Croma,Electronics,4154,Success,0,88952
556,A032,2023-02-23 00:15:00,debit,Croma,Electronics,5281,Success,0,112204
557,A164,2023-02-23 13:25:00,debit,Netflix,Entertainment,578,Success,0,41177
558,A160,2023-02-23 03:38:00,debit,Croma,Electronics,4714,Success,0,25535
559,A079,2023-02-23 22:10:00,debit,Uber,Transport,4656,Success,0,84296
560,A043,2023-02-23 05:32:00,debit,Netflix,Entertainment,3585,Success,0,2287
561,A078,2023-02-24 03:07:00,debit,Croma,Electronics,2779,Success,0,111922
562,A133,2023-02-24 00:46:00,credit,Croma,Electronics,3228,Success,0,113116
563,A042,2023-02-24 07:27:00,credit,Uber,Transport,7194,Success,0,115119
564,A160,2023-02-24 22:39:00,debit,Netflix,Entertainment,6167,Success,0,19368
565,A174,2023-02-24 16:34:00,debit,Swiggy,Food,5325,Success,0,63675
566,A141,2023-02-24 00:44:00,debit,Netflix,Entertainment,4927,Success,0,71966
567,A197,2023-02-24 21:39:00,debit,Swiggy,Food,5632,Success,0,88611
568,A107,2023-02-24 02:03:00,debit,Swiggy,Food,4275,Success,0,122506
569,A190,2023-02-24 20:42:00,debit,Amazon,Shopping,6747,Success,0,148142
570,A001,2023-02-24 22:28:00,debit,Amazon,Shopping,2677,Failed,0,-68125
571,A154,2023-02-24 03:31:00,debit,Amazon,Shopping,5693,Success,0,24091
572,A137,2023-02-24 22:44:00,credit,Netflix,Entertainment,1127,Success,0,53049
573,A099,2023-02-24 21:52:00,credit,Croma,Electronics,972,Success,0,26224
574,A092,2023-02-24 20:10:00,debit,Croma,Electronics,5919,Success,0,147342
575,A035,2023-02-25 14:13:00,debit,Zomato,Food,8568,Success,0,9203
576,A172,2023-02-25 21:22:00,debit,Netflix,Entertainment,14112,Success,0,67772
577,A177,2023-02-25 22:03:00,debit,Uber,Transport,12285,Success,0,18931
578,A162,2023-02-25 04:22:00,credit,Croma,Electronics,4156,Failed,0,8361
579,A110,2023-02-25 15:30:00,debit,BigBasket,Groceries,4763,Success,0,43036
580,A026,2023-02-25 01:10:00,debit,Amazon,Shopping,4463,Success,0,25897
581,A195,2023-02-25 13:53:00,debit,Zomato,Food,3252,Success,0,-13273
582,A042,2023-02-25 15:48:00,debit,Netflix,Entertainment,11232,Success,0,103887
583,A067,2023-02-25 09:26:00,debit,Croma,Electronics,6094,Success,0,26963
584,A055,2023-02-25 03:34:00,credit,Swiggy,Food,11095,Success,0,57599
585,A194,2023-02-26 07:36:00,credit,Uber,Transport,10865,Success,0,59219
586,A114,2023-02-26 04:31:00,credit,Zomato,Food,12409,Success,0,177970
587,A073,2023-02-26 01:50:00,debit,Uber,Transport,14296,Success,0,14068
588,A168,2023-02-26 14:23:00,debit,Flipkart,Shopping,5071,Success,0,5350
589,A026,2023-02-26 22:28:00,debit,Swiggy,Food,5084,Success,0,20813
590,A172,2023-02-26 11:35:00,debit,Amazon,Shopping,12530,Success,0,55242
591,A167,2023-02-26 05:01:00,debit,Zomato,Food,14188,Success,0,19224
592,A085,2023-02-26 23:08:00,debit,Flipkart,Shopping,14413,Success,0,15498
593,A075,2023-02-27 05:28:00,debit,BigBasket,Groceries,12429,Success,0,320066
594,A029,2023-02-27 21:48:00,debit,Amazon,Shopping,1443,Success,0,2402
595,A100,2023-02-27 14:37:00,debit,Uber,Transport,5025,Failed,0,33589
596,A003,2023-02-27 19:14:00,debit,BigBasket,Groceries,3187,Success,0,36448
597,A077,2023-02-27 18:38:00,debit,Flipkart,Shopping,7967,Success,0,21692
598,A144,2023-02-27 02:18:00,debit,Uber,Transport,4122,Success,0,8244
599,A191,2023-02-27 15:56:00,debit,Flipkart,Shopping,570,Success,0,110983
600,A005,2023-02-27 04:53:00,debit,BigBasket,Groceries,20445,Success,0,15982
601,A138,2023-02-27 03:40:00,debit,Flipkart,Shopping,7996,Success,0,-8149
602,A100,2023-02-27 17:37:00,debit,BigBasket,Groceries,4703,Success,0,28886
603,A005,2023-02-28 02:20:00,debit,Croma,Electronics,945,Success,0,15037
